event_id,user_id,timestamp,device_type,browser,is_vpn,failed_logins,session_duration,bytes_sent,bytes_received,ip,success,label
3447,1446,2025-01-10 04:04:00,mobile,chrome,0,1,118.67337329147792,67875.2394037822,17892.064135383633,10.250.29.166,1,0
3448,260,2025-02-26 01:39:00,desktop,chrome,0,2,470.41712612248887,,84038.41402437788,10.51.3.9,1,0
3449,1694,2025-02-12 09:03:00,mobile,chrome,1,0,60.671470751323895,7504.497096642628,76176.10219678908,10.200.229.74,1,0
3450,1412,2025-01-22 14:20:00,desktop,safari,0,1,75.74681137530057,82456.82813022038,123973.53374606282,10.76.134.255,0,0
3451,1713,2025-02-27 09:28:00,desktop,chrome,0,3,10.975900808378624,97563.86831956623,32821.73078190026,10.151.196.204,1,0
3452,1580,2025-01-22 13:09:00,mobile,firefox,0,5,138.19930552559586,20834.75461261693,34490.94335407589,10.176.95.91,1,0
3453,1870,2025-02-08 01:06:00,desktop,chrome,0,0,186.1926830359379,10248.649655808287,3253.9898505341025,10.20.27.155,1,0
3454,1083,2025-01-01 23:18:00,mobile,chrome,0,2,122.37763796484926,15744.995709530698,49126.42214338795,10.140.68.153,1,0
3455,123,2025-01-07 03:25:00,desktop,chrome,0,1,255.50761527122958,13922.518519175643,8690.394269894361,10.91.156.171,1,0
3456,553,2025-01-22 04:50:00,desktop,chrome,1,1,254.33810444180386,163867.44198071837,8279.844206591386,10.166.214.91,1,0
3457,293,2025-01-15 15:21:00,mobile,chrome,0,0,124.27740698365011,7288.71208165099,94649.26619046666,10.64.104.27,1,0
3458,469,2025-01-14 15:29:00,tablet,chrome,0,0,118.15451876421888,66044.77195674102,83145.87888226434,10.140.255.201,1,0
3459,1145,2025-01-23 17:34:00,desktop,chrome,0,1,84.2051659339687,118652.47715912253,92866.36565334343,10.240.95.40,1,0
3460,1949,2025-02-06 12:24:00,mobile,chrome,1,0,29.769775419160528,89571.29423605186,107513.06437448702,10.17.0.46,1,0
3461,1526,2025-01-08 12:30:00,desktop,chrome,0,0,370.36820254491187,28753.723592587296,56232.23621287145,10.103.11.150,1,0
3462,874,2025-02-15 02:58:00,mobile,chrome,1,3,261.43510052855885,13660.825291356066,3575.0561424733187,10.52.46.93,0,1
3463,981,2025-02-20 21:04:00,tablet,safari,0,0,199.05381147740488,2472.9145075074,5009.269008958279,10.2.97.211,1,0
3464,1038,2025-02-20 03:25:00,mobile,safari,1,0,537.0255651433146,27680.48450711497,64623.95549333024,10.155.91.110,1,1
3465,822,2025-01-12 16:05:00,mobile,chrome,1,0,121.02498039627002,20211.78383251158,17423.30806993208,10.151.124.246,1,0
3466,1197,2025-02-22 19:55:00,desktop,edge,0,2,27.76956455130874,14893.801298803417,48057.59135458004,10.91.85.44,1,0
3467,1884,2025-01-08 18:33:00,desktop,chrome,0,0,484.2756689314317,19065.912946100907,32074.942549826097,10.0.181.5,1,0
3468,202,2025-01-07 10:02:00,desktop,safari,0,0,,38107.209304126285,10699.870486395766,10.95.78.155,1,0
3469,713,2025-02-13 12:59:00,mobile,chrome,0,1,92.61522173686758,1945.5459345795978,6627.439479923558,10.11.167.112,1,0
3470,163,2025-02-15 14:59:00,desktop,chrome,1,2,12.98552294356516,51353.54984671813,8706.95505194662,10.36.137.165,1,0
3471,1702,2025-01-08 14:38:00,mobile,chrome,0,0,760.3809826781312,18992.721894016402,57474.15543666316,10.28.53.116,1,0
3472,397,2025-01-25 22:33:00,desktop,chrome,0,0,57.647564950956124,30903.109939653717,7623.406428442977,10.58.247.128,1,0
3473,1307,2025-01-25 14:51:00,mobile,firefox,0,0,48.15180407266286,8429.2600695634,2574.2651321881317,10.108.116.126,1,0
3474,131,2025-02-13 08:39:00,desktop,chrome,0,0,155.0374020807104,27915.11907855413,56065.682283067596,10.193.20.100,1,0
3475,954,2025-01-31 22:19:00,desktop,edge,0,1,163.15605739014524,143565.23466684303,55133.0222831963,10.27.251.152,1,0
3476,1797,2025-02-06 01:05:00,desktop,chrome,0,0,142.40611061866736,71143.04778541083,36739.95369813785,10.75.13.178,1,0
3477,1905,2025-01-05 19:31:00,mobile,chrome,0,3,52.28668550401212,6910.095754212001,5470.8472888399765,10.104.239.174,1,0
3478,297,2025-02-28 14:44:00,desktop,chrome,0,0,11.673748097346518,19749.169365113838,233710.72799292445,10.243.143.113,1,0
3479,1323,2025-02-03 08:20:00,desktop,edge,0,3,95.22299349307337,37498.12303700576,13040.948631662292,10.101.190.52,1,0
3480,454,2025-02-10 02:48:00,tablet,chrome,0,2,6.378839774859852,71998.74722023796,31887.103001582444,10.247.12.247,1,0
3481,1460,2025-01-29 19:26:00,mobile,chrome,0,0,333.6573947917049,15741.526464263805,19311.7195843097,10.119.85.8,1,0
3482,1075,2025-01-15 18:39:00,desktop,firefox,0,0,,70074.94763743738,22378.237769714466,10.191.128.71,1,0
3483,1597,2025-02-10 02:31:00,desktop,chrome,0,3,10.590905196785807,9410.892762695086,56902.495974539874,10.13.213.9,1,0
3484,1793,2025-01-18 07:18:00,tablet,chrome,0,3,49.10091858164054,19452.144703042453,49935.441621908416,10.82.7.43,1,0
3485,708,2025-01-14 03:34:00,mobile,chrome,0,0,159.78259517059993,85961.88316759381,4682.567152550132,10.223.93.168,1,0
3486,99,2025-02-03 03:27:00,mobile,edge,0,1,219.26245984637407,16359.50830857175,31394.167339947002,10.165.199.86,1,0
3487,635,2025-01-22 09:32:00,desktop,safari,0,0,62.309628769855536,7581.480535399776,7452.535776499619,10.138.148.180,1,0
3488,432,2025-02-23 15:56:00,mobile,chrome,0,2,3.151638805183453,32131.085930340014,2598.1284831133635,10.215.134.167,0,0
3489,250,2025-02-09 13:54:00,desktop,safari,1,3,66.39362833488917,20962.873868352734,1821.5608995940618,10.38.132.185,1,0
3490,1435,2025-01-23 09:44:00,mobile,chrome,0,1,78.76527474565529,4348.778577732406,39330.904505937855,10.30.124.0,1,0
3491,1806,2025-01-03 03:15:00,tablet,edge,0,0,69.03623704134132,47731.61837100672,26074.796079554046,10.44.31.149,0,0
3492,1039,2025-01-21 11:06:00,desktop,chrome,0,0,27.622469413985755,28677.40303971043,52798.47234264453,10.245.138.201,1,0
3493,1066,2025-01-07 22:44:00,mobile,chrome,1,0,109.61574351504123,5117.8299210513915,43374.37394477553,10.76.159.122,1,0
3494,1190,2025-01-14 03:38:00,desktop,safari,1,0,420.242850836779,57322.51448364092,38387.82163691443,10.89.215.16,1,0
3495,1797,2025-01-18 00:18:00,mobile,chrome,0,1,302.3792987735049,27671.709132967062,10538.520044342746,10.255.48.77,1,0
3496,34,2025-02-09 03:37:00,mobile,edge,0,1,125.20683314934095,89711.027447806,45838.47778778159,10.158.212.130,1,0
3497,1054,2025-01-07 09:09:00,desktop,firefox,0,2,15.027414158575546,30204.34144389502,7360.964265685083,10.115.120.111,1,0
3498,1734,2025-01-10 17:17:00,mobile,chrome,1,1,52.22943724204818,15833.481199023174,15308.55633082709,10.101.107.62,1,0
3499,325,2025-01-03 08:53:00,mobile,chrome,0,2,99.5724129453678,23123.718011414716,26277.500684185634,10.85.177.120,0,0
3500,1158,2025-02-25 00:33:00,desktop,firefox,0,1,228.90799605135493,21523.14357023313,100520.02450310183,10.53.240.161,1,0
3501,16,2025-03-01 05:49:00,mobile,firefox,0,0,98.04849622567376,28802.69311111916,64820.65023256995,10.185.223.22,1,0
3502,1669,2025-01-18 21:20:00,tablet,chrome,0,1,199.2898566731269,26330.930444476377,46063.47988992634,10.82.41.72,0,0
3503,1310,2025-01-28 08:17:00,desktop,chrome,0,2,71.16032936248375,8621.091666231347,194823.2015756071,10.70.159.121,1,0
3504,1928,2025-01-19 01:41:00,desktop,firefox,0,2,11.867003047364843,21463.396559214012,257253.49570600933,10.138.207.3,1,0
3505,600,2025-02-02 00:30:00,desktop,chrome,0,1,245.44884927615857,57101.75777333157,35672.47476245719,10.85.156.69,1,0
3506,1465,2025-02-03 01:41:00,desktop,firefox,0,1,118.55648129648644,29703.264818641965,85337.69233472162,10.149.217.76,0,0
3507,1539,2025-01-16 07:03:00,mobile,chrome,1,3,94.86869645809948,5189.90763574347,30554.168772352,10.129.152.251,1,1
3508,63,2025-02-08 16:39:00,desktop,edge,0,2,101.54696909481518,72008.98978493767,30242.09308214638,10.166.214.91,1,0
3509,1519,2025-01-01 11:04:00,tablet,firefox,0,0,119.5847743653214,13144.970217605956,17704.46810876326,10.193.53.87,1,0
3510,1424,2025-02-08 15:55:00,desktop,chrome,0,1,101.79097398798034,2597.6926277794773,13802.222100323943,10.26.160.169,1,0
3511,1229,2025-02-15 01:02:00,tablet,edge,0,0,74.6984900678192,76775.26130876568,76036.59968091718,10.210.58.197,0,0
3512,1127,2025-01-04 04:13:00,desktop,edge,0,3,8.245248256701407,,98074.43064882103,10.213.76.84,1,0
3513,1601,2025-02-13 10:12:00,mobile,edge,1,1,209.41115432707474,9773.399500275742,29301.366352313264,10.118.25.156,1,0
3514,208,2025-02-14 06:00:00,desktop,chrome,0,2,11.699837026779857,9259.090449169194,22076.615369512358,10.70.48.50,1,0
3515,786,2025-02-28 08:27:00,mobile,chrome,0,4,155.4551438504726,6436.668719267277,17928.442645889976,10.95.95.166,1,0
3516,541,2025-02-18 08:52:00,desktop,chrome,0,0,92.80119228499676,3159.4712162152778,23970.49990801432,10.140.168.37,0,0
3517,1691,2025-01-02 06:23:00,tablet,safari,0,3,0.866291465947467,20650.23212066961,14450.419185933315,10.225.92.49,1,1
3518,338,2025-01-05 21:42:00,desktop,safari,0,0,157.8345059573945,43324.92085880534,38566.48642132862,10.237.170.148,1,0
3519,122,2025-01-09 05:18:00,mobile,chrome,1,0,86.28336660323751,108117.08153438102,10024.590465400135,10.137.246.219,1,0
3520,1850,2025-02-04 21:40:00,mobile,chrome,0,3,403.02241046110976,35529.14460585602,30684.358837217187,10.74.87.75,1,0
3521,793,2025-02-12 17:28:00,mobile,safari,0,1,4.718756797711882,17654.41105091119,42006.98230080755,10.107.102.204,0,0
3522,1591,2025-02-09 11:34:00,desktop,chrome,0,2,112.34465904656165,29801.219739555232,80637.3278917963,10.100.25.109,1,0
3523,467,2025-01-20 19:18:00,tablet,firefox,1,1,121.03715133518214,81457.78497865541,5066.683506356046,10.211.132.17,1,0
3524,1402,2025-01-13 01:13:00,mobile,chrome,0,5,23.729715817414345,11532.575419725195,29728.965835901956,10.200.177.23,1,0
3525,1852,2025-01-04 19:49:00,desktop,chrome,0,2,25.700534560035585,14970.445034670549,3462.0367686913282,10.120.64.191,1,0
3526,1527,2025-01-23 10:34:00,desktop,chrome,0,1,195.19389328404438,181606.05718121634,13001.213037172536,10.21.30.247,1,0
3527,589,2025-01-19 01:22:00,desktop,chrome,0,0,106.51320185970509,23745.959173890977,75074.49269021324,10.226.189.209,1,0
3528,1203,2025-01-19 05:19:00,mobile,chrome,0,0,122.87799896436319,42829.85113255592,32254.884598734072,10.28.24.102,1,0
3529,1663,2025-01-06 06:18:00,mobile,chrome,0,2,9.794460621532705,3298.145675243119,10963.460568951861,10.106.192.3,1,0
3530,1711,2025-01-18 11:20:00,mobile,chrome,0,1,195.2897114019137,6178.844227504314,29857.33897871664,10.89.92.234,1,0
3531,599,2025-02-20 06:09:00,mobile,edge,0,1,10.5789339845444,121585.61124759477,23801.0497066912,10.111.151.147,1,0
3532,458,2025-01-15 10:48:00,mobile,firefox,0,0,222.95527018626868,35379.72367268897,74997.42358183883,10.80.243.76,1,0
3533,867,2025-02-22 14:47:00,desktop,chrome,0,1,75.66826039149898,1853.553574468412,43805.05400677607,10.243.71.189,1,0
3534,502,2025-01-06 04:31:00,desktop,chrome,0,1,196.3790784033264,15428.2734864804,27508.75604145309,10.41.54.145,0,0
3535,1441,2025-02-08 05:07:00,mobile,chrome,0,1,72.73335423825375,40198.58460277473,84400.6649452573,10.142.67.53,1,0
3536,1184,2025-01-07 11:18:00,desktop,chrome,0,3,57.840279436239314,5855.516774802884,7924.774927919694,10.126.230.69,0,0
3537,960,2025-01-24 03:15:00,desktop,firefox,0,1,325.5297574974788,9655.320978709315,15126.25755482996,10.127.40.121,1,0
3538,1621,2025-02-27 05:24:00,mobile,safari,1,0,8.88054501637262,13986.87145573886,2865.469085865729,10.226.104.211,1,0
3539,428,2025-02-16 03:03:00,mobile,firefox,0,1,218.55180874900896,21730.96025795511,454329.1003035137,10.132.77.66,1,0
3540,1672,2025-01-31 19:37:00,mobile,chrome,0,0,14.93481282755766,14913.627825266789,8301.974280973769,10.206.141.139,1,0
3541,1128,2025-02-07 21:29:00,mobile,chrome,0,3,181.43418372217147,45342.56986061164,18649.489206751692,10.211.167.241,1,0
3542,1953,2025-02-09 14:56:00,desktop,chrome,0,1,111.22395088862298,112979.40999249724,3399.717185247169,10.26.160.169,1,0
3543,1200,2025-02-17 12:27:00,mobile,chrome,0,3,46.15398717661841,26167.70674244747,62171.40188851528,10.109.10.32,0,0
3544,1525,2025-02-05 13:46:00,mobile,chrome,0,0,80.54170419101473,18233.779813471814,10303.730978727443,10.95.250.245,1,0
3545,380,2025-01-31 15:42:00,mobile,chrome,0,0,170.09405778750573,11861.70241713404,35079.12662442598,10.231.94.21,0,0
3546,466,2025-01-05 13:03:00,mobile,chrome,0,6,87.21298083825381,16433.44502751174,18591.51900795038,10.45.5.182,1,0
3547,1113,2025-02-27 12:00:00,desktop,chrome,0,0,26.77414369278519,31306.213160094187,37819.1709196798,10.229.153.84,1,0
3548,462,2025-02-03 23:14:00,desktop,safari,0,1,133.2412091243484,17821.573890001226,14094.439804056814,10.162.219.153,1,0
3549,89,2025-01-18 09:38:00,desktop,chrome,0,2,66.41960996979189,32385.62609491432,231669.8657049493,10.254.49.8,1,0
3550,892,2025-01-09 02:11:00,desktop,firefox,0,2,240.29640478652144,36381.24102469082,22110.05177978033,10.118.130.192,1,0
3551,527,2025-02-06 06:01:00,mobile,safari,0,2,148.04955971527122,48865.02423231574,54902.19625118664,10.222.3.17,0,0
3552,1301,2025-02-16 22:44:00,mobile,safari,0,0,6.172342256734229,53650.20336106302,16209.754608970088,10.86.133.234,1,0
3553,1154,2025-02-18 11:35:00,desktop,safari,1,2,573.0984992969013,114793.23284587021,18186.912856931576,10.55.11.180,0,0
3554,1026,2025-02-23 03:41:00,desktop,firefox,0,0,81.41206681240688,5780.335635685423,16504.690348093576,10.114.169.251,1,0
3555,1663,2025-02-23 15:10:00,desktop,chrome,0,1,67.54773508995098,15219.754663199876,86349.75913831138,10.107.128.241,1,0
3556,135,2025-02-07 09:08:00,desktop,chrome,0,2,215.20678275277203,27216.9077534285,15199.156659115051,10.90.24.19,1,0
3557,1568,2025-02-26 19:19:00,desktop,chrome,0,2,50.86608279006639,10992.352221288065,4395.968628451223,10.186.239.186,0,0
3558,964,2025-01-05 10:45:00,desktop,firefox,0,0,10.941364187409516,8463.227931167741,62877.7394371138,10.133.186.122,1,0
3559,1394,2025-01-24 16:48:00,desktop,chrome,0,1,5.926112080166861,61593.29186373849,18942.88575786846,10.32.222.20,0,0
3560,1635,2025-01-30 00:43:00,tablet,chrome,0,3,147.46873939446667,52515.805419433076,12842.33037326509,10.126.111.42,1,0
3561,605,2025-02-11 23:03:00,mobile,chrome,0,1,142.6041597114423,28633.749476104596,3212.985628229449,10.115.14.94,1,0
3562,481,2025-01-18 22:47:00,mobile,chrome,0,0,97.36830806103714,,63955.03225893884,10.9.176.181,1,0
3563,1506,2025-01-18 09:53:00,desktop,safari,0,1,2.625835597095712,56514.22792078016,86977.78761194448,10.71.39.114,0,0
3564,1271,2025-02-24 04:43:00,mobile,safari,1,1,83.8976502925799,59772.504893288424,2157.4621550132983,10.74.153.34,0,0
3565,373,2025-02-08 23:06:00,mobile,chrome,0,3,359.1632819814563,10582.134255157003,17362.058759069223,10.181.118.53,1,0
3566,540,2025-02-08 02:28:00,desktop,edge,0,0,120.48551996634961,22412.391629608497,39133.316549360636,10.181.226.154,1,0
3567,1709,2025-01-12 01:17:00,desktop,firefox,1,2,58.24063501403916,29435.053312997385,27166.52067982801,10.49.164.205,1,0
3568,1112,2025-01-31 00:29:00,desktop,safari,0,1,6.583306049354888,15248.94833247103,24707.191951552384,10.245.215.16,1,0
3569,1823,2025-01-26 06:53:00,mobile,safari,0,0,24.88021357228512,8014.9052490444,21005.444752749587,10.136.94.197,1,0
3570,1402,2025-02-07 05:31:00,mobile,firefox,0,0,103.72057523551513,4353.836669838914,38146.74944313858,10.239.118.145,1,0
3571,413,2025-02-25 05:08:00,desktop,edge,0,1,95.75335888159913,35953.51964712013,91901.55107770316,10.213.147.108,1,0
3572,415,2025-01-17 16:58:00,mobile,chrome,0,3,204.68968070818445,11471.21795858652,17805.748108180436,10.65.34.187,1,0
3573,1931,2025-02-18 15:42:00,mobile,safari,1,2,195.43284577319164,23220.550027061396,7406.710902104057,10.59.170.243,1,0
3574,1480,2025-02-08 00:28:00,desktop,chrome,0,1,15.302591370565363,25292.361148416734,23011.061356871018,10.66.84.82,1,0
3575,1190,2025-01-30 18:58:00,tablet,edge,0,4,29.251063821181464,34030.904410528565,20190.21332140076,10.109.82.186,1,0
3576,1354,2025-02-27 00:05:00,mobile,safari,1,2,92.80052261579262,19934.915913028202,63707.56430023724,10.30.5.167,1,0
3577,829,2025-01-09 19:27:00,mobile,chrome,0,1,54.065681704768565,23651.023935424695,69096.90715867678,10.28.61.147,1,0
3578,626,2025-02-10 16:47:00,mobile,firefox,0,2,187.81358113959138,7567.235486897257,5861.026085575601,10.237.142.136,1,0
3579,1648,2025-01-24 21:56:00,mobile,chrome,0,0,93.35952110286019,10107.395527142742,5466.078580418178,10.5.243.111,1,0
3580,1790,2025-02-10 22:05:00,desktop,chrome,1,2,94.04384134196111,36125.43973968205,12092.476163948364,10.92.201.178,1,0
3581,1813,2025-01-09 07:41:00,mobile,safari,0,2,40.11227477257853,13167.289311813294,54396.1455139803,10.51.74.140,1,0
3582,1562,2025-02-14 04:15:00,mobile,chrome,0,1,86.26921914037275,12903.844946770318,125196.040768948,10.5.251.13,1,0
3583,1744,2025-01-05 02:40:00,tablet,safari,0,0,151.7568468943497,109870.33730044392,7361.089560515393,10.77.24.56,1,0
3584,1043,2025-01-21 22:20:00,mobile,safari,0,0,209.2923342664711,34013.95325711466,16523.012714873334,10.133.175.146,0,0
3585,623,2025-02-24 09:22:00,desktop,edge,0,1,3.5007470129705935,24193.099289303154,5412.451790170587,10.129.167.169,1,0
3586,166,2025-02-07 23:05:00,tablet,edge,0,3,29.010065254677553,28372.524067712195,14555.161182532509,10.95.159.231,0,0
3587,618,2025-01-30 11:39:00,desktop,chrome,1,2,460.3832064088955,32558.956213392234,82660.84181134251,10.72.215.108,0,0
3588,882,2025-01-20 20:40:00,mobile,chrome,0,3,12.918620230082425,56959.84739571464,8192.855740347384,10.68.1.77,1,0
3589,168,2025-01-06 08:43:00,mobile,chrome,0,0,148.0149034940452,67728.28054065906,12936.23775095791,10.2.22.14,1,0
3590,660,2025-01-07 16:02:00,desktop,chrome,1,2,160.01915562387836,92541.8580392927,12742.22605037321,10.254.88.150,1,0
3591,1858,2025-02-13 00:00:00,desktop,chrome,1,2,109.73478450971491,15535.572646563674,21750.744250145475,10.91.136.42,1,0
3592,525,2025-01-17 10:48:00,mobile,chrome,0,0,223.00904010436676,31403.23218738431,6874.086416926813,10.74.125.195,1,0
3593,787,2025-01-05 10:49:00,desktop,safari,1,1,68.27318042048695,34833.93598571876,31003.539676266293,10.211.206.66,1,0
3594,1288,2025-01-27 07:02:00,mobile,safari,0,2,442.9288328492123,287069.3798040243,31146.267014370387,10.56.247.204,1,0
3595,1770,2025-01-24 18:28:00,mobile,firefox,0,2,81.934705898227,58761.07946872292,11031.90554892958,10.125.195.201,1,0
3596,1844,2025-02-27 11:25:00,tablet,chrome,0,1,102.07789141405551,49035.68779759205,32728.54712233288,10.13.202.84,1,0
3597,1625,2025-01-14 19:37:00,mobile,chrome,0,3,94.95658836974845,14998.497961982654,5440.576446905511,10.181.73.225,1,0
3598,294,2025-01-17 01:16:00,mobile,chrome,1,1,107.87141553649114,8058.82847014473,4416.085985608286,10.123.27.57,1,0
3599,224,2025-01-10 21:04:00,desktop,chrome,0,1,273.08464729224306,54659.31280346285,86739.53712514638,10.226.103.92,1,0
3600,1484,2025-01-12 07:00:00,desktop,safari,1,1,123.21929153320191,82616.9873587637,9358.661191726555,10.57.240.92,1,0
3601,1771,2025-02-02 00:18:00,desktop,edge,0,0,56.00750725652859,35804.20444774951,72668.12406930134,10.223.96.107,1,0
3602,1244,2025-01-14 08:59:00,desktop,safari,0,0,92.67101085342269,7107.203932406691,25526.374034645778,10.199.217.134,1,0
3603,1829,2025-02-13 04:21:00,desktop,edge,0,1,82.55840317093929,36231.98934542207,48367.525427351946,10.248.202.240,1,0
3604,1335,2025-02-19 01:13:00,desktop,chrome,1,4,77.12241353369224,45707.53422593562,147139.2831215437,10.150.224.255,1,1
3605,702,2025-01-30 05:33:00,tablet,chrome,0,0,94.64339292250045,7310.47201642716,5853.7330338177035,10.56.209.134,1,0
3606,1691,2025-01-15 08:48:00,desktop,chrome,0,1,502.2367264574729,64738.41741429489,26083.884727463563,10.167.146.122,1,0
3607,1515,2025-02-19 05:57:00,desktop,chrome,0,0,160.6351227233188,26168.200836623313,16109.687547053229,10.36.160.179,1,0
3608,751,2025-02-27 23:33:00,tablet,chrome,1,1,73.0562637190457,96357.15504200954,17132.73424210267,10.85.183.226,1,0
3609,1179,2025-02-25 01:02:00,mobile,firefox,0,3,427.7168833000105,4221.979610144893,28499.638395721995,10.67.153.164,1,0
3610,1160,2025-02-25 04:51:00,mobile,chrome,0,0,147.93582084995327,11564.411222615145,8763.876923404658,10.29.17.5,1,0
3611,199,2025-02-18 10:20:00,desktop,edge,1,1,27.34561122120614,32234.389680970282,10037.612343466024,10.93.165.241,1,0
